query_struct	af_Q922K9_45_113_2.30.30.40	1.360E-06	255	7.852E-01	80	141
query_struct	1zlmA00	3.237E-06	254	8.085E-01	84	142
query_struct	af_Q15811_1143_1218_2.30.30.40	2.527E-06	253	7.966E-01	86	146
query_struct	af_B0UYA0_50_117_2.30.30.40	3.444E-06	252	8.076E-01	84	145
query_struct	af_Q9US59_83_138_2.30.30.40	5.652E-06	250	8.199E-01	88	141
query_struct	af_Q6A573_45_107_2.30.30.40	6.398E-06	250	8.443E-01	86	145
query_struct	af_P34109_956_1022_2.30.30.40	3.664E-06	248	8.009E-01	84	145
query_struct	af_D3ZDS3_1_68_2.30.30.40	5.313E-06	248	8.126E-01	88	141
query_struct	2d8jA00	9.378E-07	248	7.424E-01	80	145
query_struct	af_Q5ALV2_399_455_2.30.30.40	8.720E-06	247	8.303E-01	88	141
query_struct	af_B8JIS3_480_535_2.30.30.40	6.398E-06	246	8.024E-01	88	144
query_struct	af_Q6AYB9_40_97_2.30.30.40	6.014E-06	246	7.997E-01	88	141
query_struct	af_Q59UQ6_540_606_2.30.30.40	2.098E-06	246	7.647E-01	86	144
query_struct	af_Q8N157_1048_1116_2.30.30.40	4.412E-06	245	7.860E-01	86	142
query_struct	af_Q6DEM2_132_198_2.30.30.40	7.242E-06	243	8.093E-01	85	142
query_struct	af_Q9UUD0_418_491_2.30.30.40	2.232E-06	243	7.770E-01	84	149
query_struct	af_Q4DNY3_678_740_2.30.30.40	5.313E-06	242	7.987E-01	86	145
query_struct	af_P08630_340_403_2.30.30.40	9.278E-06	242	8.161E-01	85	142
query_struct	af_A2VCY2_429_494_2.30.30.40	3.664E-06	242	7.741E-01	82	145
query_struct	af_Q5U2U2_115_181_2.30.30.40	7.704E-06	242	8.119E-01	85	142
query_struct	af_Q5A895_213_281_2.30.30.40	7.788E-07	242	7.195E-01	86	148
query_struct	af_Q6PE32_181_249_2.30.30.40	2.688E-06	242	7.835E-01	77	142
query_struct	2fo0A01	6.880E-07	242	7.320E-01	78	146
query_struct	af_Q9VE96_452_511_2.30.30.40	6.398E-06	241	7.929E-01	86	142
query_struct	af_A0A2R8QLL1_163_223_2.30.30.40	5.652E-06	241	7.932E-01	88	146
query_struct	af_Q5XIL4_515_579_2.30.30.40	6.807E-06	241	7.973E-01	87	142
query_struct	1srmA00	2.891E-07	240	6.591E-01	89	143
query_struct	af_Q06449_45_112_2.30.30.40	2.527E-06	240	7.667E-01	76	143
query_struct	af_Q9Y7Z8_1103_1179_2.30.30.40	4.694E-06	240	7.768E-01	87	145
query_struct	af_Q55AN3_393_470_2.30.30.40	4.147E-06	240	7.764E-01	85	144
query_struct	af_P29366_72_130_2.30.30.40	1.265E-05	239	8.121E-01	87	141
query_struct	af_Q8TEJ3_467_525_2.30.30.40	9.871E-06	239	8.066E-01	88	145
query_struct	af_Q9WVE9_993_1056_2.30.30.40	7.704E-06	239	7.924E-01	86	145
query_struct	af_X2JAU8_538_608_2.30.30.40	4.412E-06	239	7.792E-01	87	145
query_struct	af_Q8IQE6_358_419_2.30.30.40	1.265E-05	238	8.124E-01	88	141
query_struct	af_A4I2Z1_709_779_2.30.30.40	7.242E-06	238	7.929E-01	86	142
query_struct	af_Q557J6_424_480_2.30.30.40	9.278E-06	237	7.885E-01	88	141
query_struct	af_O14302_4_64_2.30.30.40	8.197E-06	237	8.011E-01	83	141
query_struct	af_Q9VVC6_1941_2003_2.30.30.40	6.398E-06	237	7.848E-01	87	146
query_struct	af_Q9NZM3_1130_1193_2.30.30.40	5.652E-06	236	7.588E-01	88	144
query_struct	af_A4IBA4_273_328_2.30.30.40	1.117E-05	234	7.833E-01	87	142
query_struct	3qwyB02	1.117E-05	234	7.985E-01	86	142
query_struct	af_O74749_210_275_2.30.30.40	4.694E-06	234	7.760E-01	79	145
query_struct	af_A0A0R4IID9_479_535_2.30.30.40	1.431E-05	233	8.002E-01	87	143
query_struct	af_A0A0K3AS36_780_842_2.30.30.40	6.014E-06	233	7.640E-01	86	145
query_struct	af_M9ND00_1014_1078_2.30.30.40	7.242E-06	233	7.588E-01	86	142
query_struct	af_Q4DIZ8_313_382_2.30.30.40	4.694E-06	233	7.504E-01	85	145
query_struct	af_D4A3M8_1_74_2.30.30.40	8.197E-06	233	7.790E-01	85	146
query_struct	af_Q95PX0_1_74_2.30.30.40	7.242E-06	233	7.660E-01	88	146
query_struct	af_A0A4V6M3U0_631_688_2.30.30.40	1.431E-05	232	8.011E-01	85	142
query_struct	1hd3A00	1.117E-05	232	7.940E-01	85	144
query_struct	af_Q5TCZ1_1069_1133_2.30.30.40	1.189E-05	232	7.949E-01	86	144
query_struct	af_F1Q841_1063_1130_2.30.30.40	1.951E-05	232	8.292E-01	87	145
query_struct	af_A0JMN4_1_78_2.30.30.40	6.398E-06	232	7.791E-01	86	146
query_struct	af_A0A0K3AS36_1031_1086_2.30.30.40	1.834E-05	231	8.012E-01	89	140
query_struct	af_G5EC32_744_808_2.30.30.40	7.242E-06	231	7.762E-01	84	146
query_struct	af_A0A0R4IGI8_1149_1217_2.30.30.40	1.050E-05	231	7.989E-01	85	146
query_struct	af_F1QHY2_288_347_2.30.30.40	1.117E-05	230	7.897E-01	86	141
query_struct	af_F1QDD1_6_72_2.30.30.40	2.349E-05	230	8.191E-01	87	142
query_struct	af_A5PMY5_207_273_2.30.30.40	1.050E-05	229	7.828E-01	85	146
query_struct	af_E7FEI6_711_779_2.30.30.40	6.398E-06	229	7.506E-01	87	146
query_struct	af_X1WCS7_28_92_2.30.30.40	2.076E-05	228	7.952E-01	86	141
query_struct	af_E7F1U2_1608_1673_2.30.30.40	5.652E-06	228	7.557E-01	84	145
query_struct	af_Q99M51_190_255_2.30.30.40	8.720E-06	228	7.658E-01	86	142
query_struct	af_Q7Z6J0_831_888_2.30.30.40	3.010E-05	227	8.265E-01	87	142
query_struct	af_A0A0K3AS36_879_945_2.30.30.40	7.242E-06	227	7.672E-01	79	145
query_struct	af_Q5ANE7_90_162_2.30.30.40	2.375E-06	227	7.288E-01	78	142
query_struct	af_Q1L9A3_569_788_1.25.40.20	1.050E-05	227	7.691E-01	84	142
query_struct	af_E7F1M5_53_108_2.30.30.40	1.265E-05	226	7.638E-01	88	138
query_struct	3semA00	1.523E-05	226	7.715E-01	87	142
query_struct	1yn8C00	1.724E-05	226	7.855E-01	87	142
query_struct	af_B0BNK4_356_416_2.30.30.40	1.345E-05	226	7.813E-01	82	142
query_struct	af_Q9P2A4_298_365_2.30.30.40	4.147E-06	226	7.559E-01	80	143
query_struct	af_A0A0B4KH28_436_495_2.30.30.40	1.265E-05	225	7.679E-01	87	142
query_struct	af_O89032_826_888_2.30.30.40	2.500E-05	225	7.980E-01	84	141
query_struct	af_O70145_440_513_2.30.30.40	2.659E-05	225	8.018E-01	86	142
query_struct	2jt4A00	1.431E-05	224	7.834E-01	84	146
query_struct	af_Q7K4D1_124_196_2.30.30.40	3.237E-06	224	7.439E-01	76	143
query_struct	af_Q9H3Y6_53_108_2.30.30.40	3.202E-05	223	8.099E-01	88	141
query_struct	af_Q59LF3_384_440_2.30.30.40	1.431E-05	223	7.760E-01	88	141
query_struct	1cskD00	1.951E-05	223	7.940E-01	87	142
query_struct	5sxpC00	1.951E-05	223	7.758E-01	87	142
query_struct	af_A0A1D8PJ75_559_620_2.30.30.40	1.620E-05	223	7.817E-01	85	141
query_struct	af_O14259_353_414_2.30.30.40	2.349E-05	223	7.912E-01	87	142
query_struct	af_Q965J0_1041_1102_2.30.30.40	1.724E-05	223	7.878E-01	86	145
query_struct	af_F1M9P6_286_349_2.30.30.40	1.345E-05	223	7.734E-01	85	141
query_struct	af_Q4DUP7_1_57_2.30.30.40	2.500E-05	222	7.891E-01	87	142
query_struct	1aboA00	9.278E-06	222	7.421E-01	88	145
query_struct	af_Q7KLE5_529_602_2.30.30.40	1.345E-05	222	7.759E-01	85	142
query_struct	af_Q5HYK7_645_719_2.30.30.40	2.076E-05	222	7.795E-01	85	142
query_struct	af_Q8TC17_1_60_2.30.30.40	1.951E-05	221	7.894E-01	88	146
query_struct	af_O75563_296_356_2.30.30.40	2.076E-05	221	7.912E-01	86	142
query_struct	af_Q10929_403_469_2.30.30.40	3.625E-05	221	8.027E-01	87	142
query_struct	af_Q5I0D6_435_502_2.30.30.40	5.652E-06	221	7.300E-01	84	145
query_struct	af_Q99K30_490_558_2.30.30.40	6.807E-06	221	7.357E-01	87	149
query_struct	1wyxB00	1.523E-05	221	7.851E-01	87	146
query_struct	af_Q8K4I3_153_224_2.30.30.40	6.398E-06	221	7.176E-01	80	142
query_struct	af_P32790_71_148_2.30.30.40	5.313E-06	221	7.169E-01	87	150
query_struct	af_A1ZAY1_186_257_2.30.30.40	2.375E-06	220	7.119E-01	88	168
query_struct	1jqqB00	1.523E-05	220	7.686E-01	83	141
query_struct	af_Q9N3S5_141_201_2.30.30.40	4.103E-05	219	8.081E-01	88	144
query_struct	af_A0A1D8PRW9_5_69_2.30.30.40	2.500E-05	219	7.925E-01	88	145
query_struct	af_Q19901_1034_1100_2.30.30.40	1.345E-05	219	7.333E-01	88	141
query_struct	af_Q556K1_26_95_2.30.30.40	8.197E-06	219	7.450E-01	87	151
query_struct	2drmA00	2.829E-05	218	7.812E-01	84	142
query_struct	af_Q8IPW1_684_745_2.30.30.40	3.625E-05	218	8.004E-01	83	142
query_struct	af_P39743_418_482_2.30.30.40	5.313E-06	218	7.178E-01	84	145
query_struct	af_Q86BG1_847_1068_1.25.40.20	2.208E-05	218	7.820E-01	85	142
query_struct	af_Q99469_285_344_2.30.30.40	5.256E-05	217	8.147E-01	86	142
query_struct	af_D3YYY8_789_849_2.30.30.40	4.103E-05	217	8.059E-01	87	145
query_struct	af_Q54IA6_404_464_2.30.30.40	3.010E-05	217	7.647E-01	88	141
query_struct	af_G5EC32_681_743_2.30.30.40	2.500E-05	217	7.764E-01	84	145
query_struct	af_A0A0G2JX92_424_488_2.30.30.40	3.202E-05	217	7.740E-01	88	141
query_struct	af_O94868_459_534_2.30.30.40	1.523E-05	217	7.626E-01	87	145
query_struct	af_Q8TE82_305_364_2.30.30.40	3.010E-05	216	7.869E-01	86	141
query_struct	af_Q19951_237_301_2.30.30.40	1.951E-05	216	7.639E-01	87	142
query_struct	af_Q95XA9_121_190_2.30.30.40	1.431E-05	216	7.654E-01	81	145
query_struct	2ct3A00	1.951E-05	216	7.491E-01	87	142
query_struct	af_O14136_212_288_2.30.30.40	9.278E-06	216	7.184E-01	85	141
query_struct	af_Q55BK2_6_90_2.30.30.40	4.994E-06	216	7.484E-01	74	141
query_struct	af_O13736_509_565_2.30.30.40	4.103E-05	215	7.961E-01	85	142
query_struct	5xg9E00	3.202E-05	215	7.637E-01	86	140
query_struct	af_P27637_262_327_2.30.30.40	7.622E-05	215	8.286E-01	88	141
query_struct	af_B0S6C8_771_825_2.30.30.40	4.365E-05	214	7.812E-01	88	141
query_struct	af_X1WBC3_562_622_2.30.30.40	2.829E-05	214	7.758E-01	85	142
query_struct	af_Q08BY6_63_124_2.30.30.40	1.951E-05	214	7.290E-01	85	139
query_struct	af_P34258_267_330_2.30.30.40	1.951E-05	214	7.575E-01	87	145
query_struct	af_Q86HT7_4_68_2.30.30.40	1.431E-05	214	7.271E-01	86	146
query_struct	af_X2JAX8_1256_1330_2.30.30.40	4.103E-05	214	7.808E-01	86	142
query_struct	3ngpA00	4.644E-05	213	7.911E-01	87	144
query_struct	4glmA00	4.940E-05	213	7.825E-01	87	141
query_struct	af_P32790_4_70_2.30.30.40	2.829E-05	213	7.682E-01	86	145
query_struct	af_O13736_82_151_2.30.30.40	4.940E-05	213	7.976E-01	87	145
query_struct	af_P00522_186_241_2.30.30.40	2.500E-05	212	7.428E-01	87	138
query_struct	1zx6A00	4.940E-05	212	7.800E-01	88	142
query_struct	af_P39969_47_104_2.30.30.40	5.949E-05	212	7.941E-01	89	141
query_struct	1jo8A00	3.407E-05	212	7.691E-01	88	141
query_struct	af_D4A646_802_864_2.30.30.40	3.010E-05	212	7.646E-01	88	146
query_struct	af_G5ECK4_1461_1523_2.30.30.40	3.407E-05	212	7.739E-01	86	142
query_struct	af_Q8I4E2_1_66_2.30.30.40	2.208E-05	212	7.615E-01	87	145
query_struct	af_O60132_132_203_2.30.30.40	8.109E-05	212	8.244E-01	87	141
query_struct	af_Q10925_363_436_2.30.30.40	4.103E-05	212	7.874E-01	87	147
query_struct	af_Q9XTL2_218_301_2.30.30.40	2.500E-05	212	7.654E-01	87	148
query_struct	af_A7E3N2_456_514_2.30.30.40	6.329E-05	211	7.938E-01	86	141
query_struct	af_Q54NT2_316_374_2.30.30.40	1.834E-05	211	7.272E-01	84	142
query_struct	af_Q1LYG0_244_305_2.30.30.40	3.407E-05	211	7.643E-01	82	140
query_struct	af_Q5HYK7_567_635_2.30.30.40	5.256E-05	211	7.850E-01	87	142
query_struct	af_Q5TCZ1_839_912_2.30.30.40	5.592E-05	211	7.982E-01	84	145
query_struct	af_A0A2R8QPI9_879_955_2.30.30.40	1.523E-05	211	7.227E-01	85	146
query_struct	af_F1QMR6_1_65_2.30.30.40	6.807E-06	210	6.899E-01	89	148
query_struct	af_A0A2R8QRM2_225_290_2.30.30.40	1.724E-05	210	7.495E-01	77	141
query_struct	af_Q91VH2_1_70_2.30.30.40	3.202E-05	210	7.620E-01	86	142
query_struct	af_O94478_268_344_2.30.30.40	3.856E-05	210	7.719E-01	87	142
query_struct	af_Q75JD4_474_533_2.30.30.40	3.202E-05	209	7.420E-01	86	142
query_struct	af_A0A1D8PJ75_473_538_2.30.30.40	3.407E-05	209	7.582E-01	87	144
query_struct	af_X1WFA6_250_321_2.30.30.40	3.010E-05	209	7.483E-01	85	145
query_struct	af_E7FDF1_504_561_2.30.30.40	1.039E-04	208	8.191E-01	87	142
query_struct	4a63B02	1.431E-05	208	7.353E-01	80	142
query_struct	af_P34416_263_330_2.30.30.40	2.349E-05	208	7.756E-01	81	146
query_struct	af_X1WCS7_612_687_2.30.30.40	4.103E-05	208	7.748E-01	84	146
query_struct	2v1rA00	4.103E-05	207	7.716E-01	83	141
query_struct	2ed0A00	2.076E-05	207	7.147E-01	87	146
query_struct	2d8hA00	9.871E-06	207	7.265E-01	77	145
query_struct	af_A0A2R8QPI9_716_782_2.30.30.40	3.202E-05	206	7.478E-01	84	146
query_struct	af_Q6PFY1_461_533_2.30.30.40	3.010E-05	206	7.606E-01	84	146
query_struct	af_Q4DU36_77_154_2.30.30.40	3.625E-05	206	7.539E-01	87	141
query_struct	1nebA00	4.103E-05	205	7.402E-01	87	142
query_struct	af_X2JAU8_659_720_2.30.30.40	3.407E-05	205	7.413E-01	86	144
query_struct	2lj1A00	2.349E-05	205	7.168E-01	83	142
query_struct	2egaA00	2.659E-05	205	7.170E-01	84	145
query_struct	af_E9AGQ9_348_426_2.30.30.40	1.050E-05	205	7.262E-01	78	146
query_struct	af_A0A1D8PDV9_12_69_2.30.30.40	9.765E-05	204	8.031E-01	89	145
query_struct	af_P19878_239_300_2.30.30.40	5.592E-05	204	7.508E-01	87	142
query_struct	af_Q9XUS7_545_610_2.30.30.40	5.592E-05	204	7.644E-01	84	142
query_struct	af_D3Z8S0_652_719_2.30.30.40	1.620E-05	204	7.153E-01	79	142
query_struct	af_Q1JPR9_696_764_2.30.30.40	3.856E-05	204	7.419E-01	87	141
query_struct	af_Q9VPU1_247_324_2.30.30.40	7.164E-05	204	7.819E-01	86	145
query_struct	af_Q5ALV2_74_152_2.30.30.40	1.972E-06	204	6.570E-01	86	177
query_struct	af_Q1LYG0_805_867_2.30.30.40	2.829E-05	203	7.423E-01	78	141
query_struct	af_A0A2R8QMQ8_179_247_2.30.30.40	1.951E-05	203	7.043E-01	87	146
query_struct	af_F6PEI4_421_491_2.30.30.40	6.329E-05	203	7.595E-01	85	142
query_struct	af_P43069_17_94_2.30.30.40	5.592E-05	203	7.538E-01	86	145
query_struct	3u23A00	9.178E-05	202	7.709E-01	88	141
query_struct	af_O89100_265_322_2.30.30.40	4.940E-05	202	7.447E-01	86	142
query_struct	af_Q4DMT4_1_62_2.30.30.40	5.949E-05	202	7.611E-01	87	145
query_struct	af_Q5AQ36_327_388_2.30.30.40	3.856E-05	202	7.551E-01	87	145
query_struct	af_Q9R0C8_786_847_2.30.30.40	5.256E-05	202	7.581E-01	86	142
query_struct	af_F1QBX4_472_534_2.30.30.40	1.951E-05	202	7.089E-01	88	150
query_struct	af_Q5ALV2_8_71_2.30.30.40	4.365E-05	202	7.236E-01	89	141
query_struct	af_D4A901_322_386_2.30.30.40	6.734E-05	202	7.593E-01	84	142
query_struct	af_A0A0B4KI34_1_74_2.30.30.40	7.622E-05	202	7.911E-01	85	146
query_struct	af_E7FD40_430_509_2.30.30.40	4.365E-05	202	7.441E-01	87	142
query_struct	1m3bA00	1.724E-05	201	6.761E-01	87	141
query_struct	2gqiA00	3.856E-05	201	7.197E-01	87	145
query_struct	2egcA00	1.724E-05	201	6.854E-01	87	145
query_struct	af_G5EFE7_491_548_2.30.30.40	1.814E-04	200	8.208E-01	87	142
query_struct	af_Q9W3K6_1_58_2.30.30.40	7.164E-05	200	7.529E-01	89	141
query_struct	1jegA00	3.010E-05	200	7.123E-01	87	140
query_struct	af_A1Z9K8_528_588_2.30.30.40	8.109E-05	200	7.725E-01	86	142
query_struct	af_B0BNA1_269_340_2.30.30.40	1.834E-05	200	7.194E-01	77	142
query_struct	af_D4AB50_727_785_2.30.30.40	6.329E-05	199	7.482E-01	88	141
query_struct	2rqtA00	7.164E-05	199	7.622E-01	86	142
query_struct	af_Q9Z0R4_736_799_2.30.30.40	5.949E-05	199	7.499E-01	87	142
query_struct	af_P34258_427_492_2.30.30.40	5.949E-05	199	7.448E-01	87	142
query_struct	af_Q07533_7_72_2.30.30.40	5.256E-05	199	7.469E-01	87	146
query_struct	af_Q9NCC3_1_70_2.30.30.40	8.720E-06	199	6.863E-01	86	164
query_struct	af_Q1LUW2_158_229_2.30.30.40	1.176E-04	199	7.871E-01	85	142
query_struct	2moxA02	3.407E-05	199	7.093E-01	87	142
query_struct	af_A0A1D6GMZ7_309_363_2.30.30.40	1.507E-04	198	7.857E-01	88	141
query_struct	1s1nA00	3.625E-05	198	7.101E-01	87	145
query_struct	af_E7F1L9_265_327_2.30.30.40	6.329E-05	198	7.596E-01	80	145
query_struct	af_A0A1D8PTW0_301_370_2.30.30.40	3.407E-05	198	7.517E-01	76	144
query_struct	af_Q9BVN2_843_902_2.30.30.40	4.940E-05	197	7.153E-01	85	142
query_struct	af_F1M0F6_12_75_2.30.30.40	6.734E-05	197	7.487E-01	87	141
query_struct	af_A4HV44_2_62_2.30.30.40	9.765E-05	196	7.622E-01	86	142
query_struct	2fpdB00	1.105E-04	196	7.785E-01	84	145
query_struct	af_A0A0K3AV08_67_129_2.30.30.40	9.765E-05	196	7.702E-01	87	142
query_struct	af_Q5AGV0_120_193_2.30.30.40	1.176E-04	196	7.879E-01	86	146
query_struct	af_Q08881_154_229_2.30.30.40	1.620E-05	196	7.598E-01	66	142
query_struct	af_Q68FX4_418_475_2.30.30.40	9.765E-05	195	7.599E-01	84	141
query_struct	af_A1IGU5_603_663_2.30.30.40	1.039E-04	195	7.699E-01	87	142
query_struct	af_A0A6M3QH40_2314_2376_2.30.30.40	4.940E-05	195	7.346E-01	87	149
query_struct	2pqhB00	1.251E-04	195	7.791E-01	85	144
query_struct	af_Q21004_393_461_2.30.30.40	9.178E-05	195	7.536E-01	87	142
query_struct	1ov3B02	2.185E-04	194	7.961E-01	88	143
query_struct	1io6A00	4.940E-05	194	6.986E-01	85	145
query_struct	2xmfA00	4.365E-05	194	7.046E-01	80	141
query_struct	af_Q64355_7_68_2.30.30.40	4.644E-05	194	7.177E-01	87	145
query_struct	af_Q15642_538_600_2.30.30.40	8.627E-05	194	7.468E-01	86	142
query_struct	3iqlA00	2.829E-05	194	6.898E-01	84	142
query_struct	af_Q55CW4_297_364_2.30.30.40	2.500E-05	194	7.107E-01	77	142
query_struct	af_P41243_1_73_2.30.30.40	8.109E-05	194	7.585E-01	86	146
query_struct	5k26B00	1.251E-04	194	7.663E-01	88	140
query_struct	6gbuB00	1.416E-04	193	7.672E-01	87	142
query_struct	4esrB00	1.039E-04	193	7.430E-01	88	142
query_struct	af_B5RHZ3_1_67_2.30.30.40	8.109E-05	193	7.506E-01	87	146
query_struct	af_Q5VWT5_647_724_2.30.30.40	8.109E-05	193	7.465E-01	86	145
query_struct	2yuqA01	1.251E-04	192	7.417E-01	87	141
query_struct	af_Q64096_1055_1115_2.30.30.40	1.105E-04	192	7.410E-01	88	141
query_struct	af_E7F1U2_66_130_2.30.30.40	1.416E-04	192	7.668E-01	85	142
query_struct	4igzA00	3.625E-05	192	6.921E-01	87	148
query_struct	af_F1QCM5_857_918_2.30.30.40	1.039E-04	191	7.237E-01	87	141
query_struct	2rolA00	5.949E-05	191	7.317E-01	80	145
query_struct	af_X2JDY8_960_1024_2.30.30.40	3.625E-05	191	6.997E-01	82	142
query_struct	1ng2A02	1.603E-04	191	7.629E-01	88	141
query_struct	af_Q09746_513_578_2.30.30.40	9.765E-05	190	7.422E-01	87	146
query_struct	2lcsA00	8.627E-05	190	7.350E-01	87	146
query_struct	af_Q18501_479_547_2.30.30.40	1.705E-04	190	7.711E-01	85	142
query_struct	af_P52735_581_651_2.30.30.40	8.109E-05	190	7.430E-01	83	142
query_struct	af_Q95UN8_57_128_2.30.30.40	5.256E-05	190	7.249E-01	87	147
query_struct	1udlA00	2.349E-05	190	6.979E-01	75	145
query_struct	af_F1RDK4_244_305_2.30.30.40	1.930E-04	189	7.750E-01	86	142
query_struct	2e5kA01	1.331E-04	189	7.473E-01	87	144
query_struct	af_Q5HYK7_729_790_2.30.30.40	1.814E-04	188	7.549E-01	88	141
query_struct	af_Q4DST6_1_65_2.30.30.40	1.039E-04	188	7.262E-01	88	141
query_struct	af_Q6XZF7_237_303_2.30.30.40	6.734E-05	188	6.960E-01	87	141
query_struct	1awxA00	7.622E-05	188	7.166E-01	83	145
query_struct	af_A5WW16_7_80_2.30.30.40	4.103E-05	188	6.832E-01	82	142
query_struct	af_Q62422_1_74_2.30.30.40	3.625E-05	188	7.230E-01	76	144
query_struct	4rttA00	6.398E-06	188	6.404E-01	87	171
query_struct	af_O17972_218_278_2.30.30.40	2.185E-04	187	7.624E-01	88	145
query_struct	af_A1ZAY1_289_354_2.30.30.40	7.622E-05	187	7.153E-01	87	146
query_struct	af_F1R0C1_265_330_2.30.30.40	1.416E-04	187	7.297E-01	87	142
query_struct	2lnhB00	1.176E-04	187	7.261E-01	87	145
query_struct	af_A0A0B4KI34_248_321_2.30.30.40	2.053E-04	187	7.771E-01	87	142
query_struct	af_O60861_1_59_2.30.30.40	2.799E-04	186	7.772E-01	88	141
query_struct	1y0mA00	8.109E-05	186	7.060E-01	87	142
query_struct	1wi7A00	1.039E-04	186	7.144E-01	87	146
query_struct	af_A0A1D8PTC8_461_530_2.30.30.40	1.039E-04	186	7.149E-01	86	145
query_struct	af_Q59TT8_313_384_2.30.30.40	1.176E-04	186	7.454E-01	82	142
query_struct	1azeA00	1.507E-04	185	7.299E-01	88	140
query_struct	2eczA00	5.592E-05	184	7.057E-01	80	145
query_struct	1wlpB01	1.331E-04	183	7.059E-01	87	145
query_struct	1m3cA00	8.627E-05	183	6.939E-01	85	141
query_struct	2lqwA02	1.105E-04	183	7.150E-01	86	142
query_struct	af_Q55CE0_3_55_2.30.30.40	2.799E-04	182	7.508E-01	89	141
query_struct	4f14A00	4.059E-04	182	7.817E-01	89	140
query_struct	5k28A00	9.178E-05	182	6.989E-01	87	142
query_struct	af_Q86HT7_456_518_2.30.30.40	8.109E-05	182	6.936E-01	87	146
query_struct	2lmjA00	5.949E-05	182	6.941E-01	80	145
query_struct	af_D3ZWB4_720_799_2.30.30.40	1.705E-04	182	7.270E-01	83	145
query_struct	af_Q9I7F7_403_458_2.30.30.40	2.053E-04	181	7.469E-01	89	141
query_struct	2x3xE00	2.473E-04	181	7.482E-01	88	141
query_struct	af_O42854_2_63_2.30.30.40	8.109E-05	181	6.705E-01	87	141
query_struct	af_Q6XZF7_139_206_2.30.30.40	1.814E-04	181	7.234E-01	86	142
query_struct	af_Q9P7E8_789_857_2.30.30.40	4.644E-05	181	6.765E-01	79	142
query_struct	af_I1LJ75_292_369_2.30.30.40	2.978E-04	181	7.667E-01	87	146
query_struct	1uhcA00	3.202E-05	181	6.653E-01	79	145
query_struct	af_P26450_1_83_2.30.30.40	1.507E-04	181	7.210E-01	87	142
query_struct	af_K7LF98_298_352_2.30.30.40	4.888E-04	180	7.791E-01	88	142
query_struct	2bttA01	9.765E-05	180	6.835E-01	87	142
query_struct	6gbuC00	5.592E-05	180	6.770E-01	86	145
query_struct	2moxA01	8.627E-05	180	6.890E-01	87	146
query_struct	af_Q91X43_486_556_2.30.30.40	8.627E-05	180	6.979E-01	80	142
query_struct	af_P11710_433_512_2.30.30.40	3.168E-04	180	7.599E-01	87	144
query_struct	2jxbA00	1.814E-04	180	7.097E-01	87	142
query_struct	2ew3A00	6.734E-05	179	6.577E-01	87	142
query_struct	af_Q19253_527_589_2.30.30.40	2.978E-04	179	7.520E-01	86	142
query_struct	2dybA02	4.318E-04	179	7.830E-01	86	145
query_struct	af_O60229_2317_2389_2.30.30.40	4.888E-04	179	7.835E-01	87	142
query_struct	5o99B00	2.978E-04	178	7.430E-01	85	142
query_struct	af_M0R4F8_2_64_2.30.30.40	5.200E-04	178	7.794E-01	86	142
query_struct	2qk6A00	1.814E-04	178	7.375E-01	87	145
query_struct	af_E7F063_23_94_2.30.30.40	1.416E-04	178	7.048E-01	84	142
query_struct	af_Q3UTH8_4_78_2.30.30.40	4.103E-05	178	6.709E-01	84	150
query_struct	2epdA00	5.592E-05	178	6.688E-01	78	145
